# Reviewed whole Windows-only modules and library definitions, including RMG and Victor.
# Individual game-interface exclusions live in win_only.tsv; both lists are checked together.
file	function	signature	reason
src/rmg.cpp	generateRmgIslandMask	void (unsigned char *, int, int) __attribute__((fastcall))	Complete-only RMG zone generation, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x53ed00: The retained fastcall mask generator receives output bytes in ECX, width in EDX and height on stack, ret 4. It consumes a stack of nine-dword noise regions, generates midpoint perturbations through rand and calls subdivision 0x53e9e0, then clamps samples to output bytes. Island creation calls it at 0x53f048.
src/rmg.cpp	type_random_map_generator::createWaterZoneIsland	void (const TRmgZoneBounds &, int) __attribute__((thiscall))	Complete-only RMG zone generation, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x53efa0: The retained island painter takes bounds reference and level, ret 8. It allocates a byte mask, constructs a brush on a borrowed map view, calls mask generation 0x53ed00, paints rectangles and destroys the brush before tagging dry cells, releasing the mask and advancing progress.
src/rmg.cpp	type_random_map_generator::floodWaterZoneDistances	void (TRmgMapPosition, int) __attribute__((thiscall))	Complete-only RMG zone generation, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x53f1a0: The retained water-distance flood takes a twelve-byte position and zone index, ret 16. Paired position/cost vectors seed and order the walk; eight-neighbour costs are 2/3 and only the supplied zone receives shorter distances and reset connection metadata. Water preparation retains calls at 0x53f603/0x53f83e.
src/rmg.cpp	type_random_map_generator::prepareWaterZoneConnections	void (TRmgZone *) __attribute__((thiscall))	Complete-only RMG zone generation, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x53f470: The retained water-connection preparation takes a zone, ret 4. It resets eligible water cells, floods from the perimeter through 0x53f1a0, repeatedly collects candidates at least 20 distance units from coast, selects using rand, creates islands through 0x53efa0 and refloods after each island.
src/rmg.cpp	type_random_map_generator::expandObstacleClearance	void () __attribute__((thiscall))	Complete-only RMG zone generation, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x53f880: The retained nullary obstacle-clearance pass scans dry assigned cells near water or another zone and updates three clipped neighbourhoods. Connection presence, level and guard policy determine separation; the distinct policy tests at 0x53fa3f..0x53fa58 and progress slot-2 call establish this coordination boundary.
src/rmg.cpp	type_random_map_generator::repairWaterZoneBorders	void () __attribute__((thiscall))	Complete-only RMG zone generation, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x53fcb0: The retained nullary border-repair pass checks water beside usable land lacking a template connection, marks inner border terrain and removes gate eligibility in the outer area. It defers painting per level through brush ctor 0x5b7250, point/rectangle methods 0x5b7520/0x5b7690 and dtor 0x5b72f0.
src/rmg.cpp	type_random_map_generator::addObject	void (type_object *, TRmgMapPosition) __attribute__((thiscall))	Complete-only RMG zone generation, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x5402a0: Derived-generator vtable 0x640c44 slot 1 selects this retained insertion, ret 16. It expands canonical base insertion, retaining map addObject 0x531ea0, then increments global/zone object-type counts and floods entrance scores through paired position/cost worklists for trigger-bearing prototypes.
src/rmg.cpp	type_random_map_generator::buildZoneConnectionPaths	void () __attribute__((thiscall))	Complete-only RMG zone generation, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x5405d0: The retained nullary connection-path pass resets costs/predecessors, seeds each zone from its first usable gate or last empty candidate, and retains floodConnectionCosts 0x531460 at 0x5407dd/0x5408a2 around path opening 0x5408e0. It connects remaining dry gates while extending the reachable cost set.
src/rmg.cpp	type_random_map_generator::openConnectionPath	void (TRmgMapPosition, unsigned char) __attribute__((thiscall))	Complete-only RMG placement, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x5408e0: Retained position/narrow-flag member, ret 16, follows positive-cost predecessor cells without changing costs. It retains getMapItem 0x5378e0 and border-prototype selection 0x546040, virtually inserts decorated guards, then rechecks connection presence. Ground connection calls it for both endpoints.
src/rmg.cpp	type_random_map_generator::createGuard	type_object *(int, TRmgZone *) __attribute__((thiscall))	Complete-only RMG placement, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x540b20: Retained value/zone guard factory, ret 8, filters 145 creature/prototype entries, selects a creature, uses two ordered variation draws, then allocates the 0x2c-byte monster object with vptr 0x640a84. Ground, shipyard and monolith placement retain this shared factory.
src/rmg.cpp	type_random_map_generator::placeBorderObject	int (TRmgMapPosition, int, TRmgZone *) __attribute__((thiscall))	Complete-only RMG placement, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x540d60: Retained entrance/count/destination member, ret 20, selects matching-color tent/guard prototypes, places the tent via 0x542930, then virtually inserts adjacent guards. Missing tent and missing guard have distinct -1/0 exits. Shipyard placement retains the call at 0x541fc5.
src/rmg.cpp	type_random_map_generator::markBorderObjectArea	void (TRmgMapPosition, int) __attribute__((thiscall))	Complete-only RMG placement, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x540fc0: Retained position/direction member, ret 16, clips a 3x3 rectangle and updates connection/obstacle flags only on eligible empty cells. It clears the center predecessor when valid and preserves the subsequent presence test. Ground connection retains calls at 0x54160b/0x541654.
src/rmg.cpp	type_random_map_generator::createGroundConnection	unsigned char (TRmgZone *, TRmgZoneConnection *, std::vector<TRmgMapItem *> *, std::vector<TRmgMapPosition> *) __attribute__((thiscall))	Complete-only RMG placement, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x541140: Retained ground-connection member takes source, connection and paired boundary-item/position vectors, ret 16. It collects equally cheap empty crossings, chooses with rand, opens both predecessor paths via 0x5408e0, records entrances and places border objects or guards through shared retained helpers.
src/rmg.cpp	type_random_map_generator::floodConnectionRegion	void (TRmgMapPosition) __attribute__((thiscall))	Complete-only RMG placement, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x541780: Retained connection-region flood takes a twelve-byte position, ret 12. A LIFO coordinate vector drives cardinal-neighbour traversal; admitted neighbours are marked, while only eligible water is enqueued. Shipyard placement calls it at 0x541f1f.
src/rmg.cpp	type_random_map_generator::canPlaceShipyard	unsigned char (TRmgMapPosition) __attribute__((thiscall))	Complete-only RMG placement, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x541960: Retained shipyard-site predicate takes a twelve-byte position, ret 12. It checks a six-cell land footprint, probes four water offsets for gate-marked water, and requires an in-bounds non-water opposite side. Shipyard connection calls it at 0x541c94 after ordinary object placement checks.
src/rmg.cpp	type_random_map_generator::createShipyardConnection	unsigned char (TRmgZone *, TRmgZoneConnection *) __attribute__((thiscall))	Complete-only RMG placement, absent from the full DC CodeView type/procedure/compiland corpus. Current source and semantic names are provisional retail roles. Retail 0x541ad0: Retained source/connection member, ret 8, chooses shipyard prototype 87, scans coastal sites through 0x531cf0/0x541960, allocates an ownable object with retained base constructor 0x5330e0, then floods water and places border/guard objects. connectZones retains this fallback after ground failure.
