# Reviewed Windows-only interfaces requiring individual source review.
# Whole Windows-only modules and libraries live in win_only_modules.tsv.
file	function	signature	reason
src/singleselectionwindow.cpp	TSingleSelectionWindow::turnOffFilterOptions	void () __attribute__((thiscall))	Complete adds a desktop random-map pane to TSingleSelectionWindow. Dreamcast's full class record 0x246e (2928 bytes, field list 0x473f) has the advanced/scenario pane flags and scenario-file mapFilter/filterSize, but lacks the eight random-map options, pane flag, local random-map header, and filter button arrays. The following semantic member name is provisional; the retained retail boundary and state accesses establish its ownership. Retail SetupAdvancedOptions calls it at 0x58136f, the constructor at 0x57c5bd, and SetupScenarioOptions at 0x580a96. The nullary ECX body guards load/save/network modes, hides widget 103 then 280..335 and clears +0x37e. This was not extracted from DC SetupAdvancedOptions: dc 0x13640e calls TurnOffScenarioOptions (line 2943), then dc 0x13641c shows the advanced control (line 2946). The older source has no corresponding random-map pane teardown.
src/singleselectionwindow.cpp	TSingleSelectionWindow::generateRandomMap	unsigned char (const char *) __attribute__((thiscall))	Complete adds a desktop random-map pane to TSingleSelectionWindow. Dreamcast's full class record 0x246e (2928 bytes, field list 0x473f) has the advanced/scenario pane flags and scenario-file mapFilter/filterSize, but lacks the eight random-map options, pane flag, local random-map header, and filter button arrays. The following semantic member name is provisional; the retained retail boundary and state accesses establish its ownership. OnWidgetDeselect calls it at 0x586d7b with the generated filename. Retail reads player/team counts at +0x18a8..0x18b4 and water/strength at +0x18b8/+0x18bc, resolves random counts, and passes size/size/layers to TRandomMapRequest constructor 0x54bf00 at 0x5862e8. It constructs progress at 0x5862f2, builds random_maps plus the filename, calls request.generate 0x54c090 at 0x586422 with path/progress, and updates progress at 0x58644a. The ECX window and one filename argument return an unsigned-byte success result with ret 4. This desktop RMG workflow has no corresponding member or state in the DC class.
src/singleselectionwindow.cpp	TSingleSelectionWindow::windowFn00582e90	void (std::vector<GameSelectionHeadersStruct> *) __attribute__((thiscall))	Complete extracted a new header-list assignment/finalization boundary from GetHeaders. Retail GetHeaders 0x582b40 calls it at 0x582d8e with a vector pointer; the ECX body assigns that argument into this+0x1050 (element-copy call 0x58f160 at 0x582eff), sorts at 0x583064, highlights at 0x5830e2, then backs up game headers at 0x583108 or selects/updates at 0x583128/0x583156 and sets receivedMaps +0x1834. It returns with ret 4. DC GetHeaders 0x137da8 is nullary and directly owns the corresponding SortMaps (0x13854a), HighlightFile (0x13860e), BackupGameHeaders (0x13864c), SetCurrentMap (0x138664) and UpdateGameVars (0x138696) tail; DC class 0x246e uses SelectionHeaders plus num_mapFiles/max_maps rather than this vector-argument helper. Preserve the canonical GetHeaders and this separately retained Complete boundary; its source name remains provisional.
src/soundmgr.cpp	soundManager::resumeSamples	void () __attribute__((thiscall))	Complete's Miles sound manager adds these desktop operations. The full Dreamcast soundManager class records 0x215e/0x51b4/0x58f8 retain the older ds engine and lack the PauseSamples/ResumeSamples/GetSampleInfo methods and desktop sample-handle array. The source names remain provisional. AppWndProc calls 0x599b90 with the global manager at 0x4f7e2e in its activation arm, following ResumeStream. This nullary ECX member guards noSound, driver +0x3c and playSounds +0x84, enters the +0x90 critical section, traverses sampleHandles +0x44 for sampleNum +0x7c, and consults the saved-playing array 0x6a3258. At 0x599bf4 it reads Miles status and at 0x599c02 resumes only status-8 samples whose saved flag was set. It clears all fourteen flags at 0x599c26..0x599c32 and returns without stack arguments.
src/soundmgr.cpp	soundManager::pauseSamples	void () __attribute__((thiscall))	Complete's Miles sound manager adds these desktop operations. The full Dreamcast soundManager class records 0x215e/0x51b4/0x58f8 retain the older ds engine and lack the PauseSamples/ResumeSamples/GetSampleInfo methods and desktop sample-handle array. The source names remain provisional. AppWndProc calls 0x599c40 with the global manager at 0x4f7e88 in its deactivation arm. This nullary ECX member walks the same handle array and saved-playing flags (array base at 0x599c9e), stores each operation-4 status result at 0x599cf4, then calls AIL_stop_sample at 0x599cf9. The outer critical section encloses the walk; the tail expands canonical StopMP3. Its status test at 0x599cd5 is the canonical GetSampleInfo playing arm, replacing the former duplicate SamplePlaying source wrapper.
src/soundmgr.cpp	soundManager::getSampleInfo	int (ds_memsample *, short) __attribute__((thiscall))	Complete's Miles sound manager adds these desktop operations. The full Dreamcast soundManager class records 0x215e/0x51b4/0x58f8 retain the older ds engine and lack the PauseSamples/ResumeSamples/GetSampleInfo methods and desktop sample-handle array. The source names remain provisional. CChatManager::AddChat passes sample plus operation 4 and calls 0x59a030 at 0x553914. Retail receives ECX plus two stack arguments, tests noSound, driver +0x3c and sample, then enters the +0x90 critical section at 0x59a06b. The signed short operation at 0x59a071 selects volume 1 (AIL_sample_volume at 0x59a09f) or playing 4 (AIL_sample_status at 0x59a07e, compare/sete at 0x59a086/0x59a089); other operations return the initialized zero. LeaveCriticalSection precedes each result return, with ret 8. This retained ordinary member also owns the five local playing-query expansions; no second SamplePlaying helper is required.
src/soundmgr.cpp	waitEndSampleThread	void (void *)	Complete-only asynchronous sample worker with provisional name. Retail launchSample 0x59a590 allocates a 12-byte packet at 0x59a5ee, stores resource at +0 and maxTime at +8 at 0x59a601/0x59a603, stores the play handle at +4, then passes entry 0x59a6b0 to _beginthread at 0x59a68e/0x59a693. The worker takes one cdecl void pointer, increments/decrements live count 0x6a3254 at 0x59a6bf/0x59a7b2, uses packet+4 for the canonical playing query at 0x59a712 and packet+8 for the timeout at 0x59a72f, sleeps 100 ms at 0x59a736, clears/releases the sample and packet, and ends the thread at 0x59a7b7. DC launch_sample 0x14b780 instead gets the resource at 0x14b7b2, checks its sample virtual status at 0x14b7c2, and directly calls MemorySample at 0x14b7ce before returning; it has no packet allocation or wait-worker launch. Preserve canonical launchSample and this separate desktop worker, rather than borrowing WaitEndSample's DC body identity.
src/button.cpp	button::vslot12	void (int) __attribute__((thiscall))	Complete-only sleep/wake virtual override; the source name remains provisional. Dreamcast's full widget class records 0x170f/0x4804/0x61cb end the ordinary virtual interface at OnKillFocus and have no sleep-edge hook. DC widget::sleep 0x2dec instead selects status-set/clear then calls send_message at 0x2dfc; it has no nesting-counter virtual dispatch. Retail adds that hook at slot 12. The button/textButton/type_func_button tables 0x63bb54/0x63bb88/0x63bbbc all point slot 12 (0x63bb84/0x63bbb8/0x63bbec) to 0x456a10. This retained ECX override loads its single int at 0x456a13, forwards it to the qualified widget base body 0x485d80 at 0x456a17, and returns with ret 4. Its existing VA and button.cpp ownership are retained.
src/window.cpp	heroWindow::sleepAllWidgets	void (unsigned char) __attribute__((thiscall))	Complete generalizes sleeping into heroWindow and supplies an adventure-window mouse-effect override. DC heroWindow's full type 0x101c is 68 bytes and has no sleep counter/member; TAdventureMapWindow's full type 0x3048 instead owns ordinary SleepAllWidgets. DC 0x370 walks Widgets and directly calls widget::sleep at 0x39a. This changed class boundary is not an identical derived wrapper merely inlined away. CallManager 0x4b0c70 calls this ECX base-window member at 0x4b0cbe with 1 and at 0x4b0d3a/0x4b0df5 with 0. Retail reads the unsigned-byte stack argument at 0x5ff5b3 and adjusts this+0x48. The first increment from zero calls vtable+0x20 at 0x5ff5cb with 1; decrement to zero calls it at 0x5ff5dc with 0. It returns with ret 4. Keep the new base owner and its retained 0x5ff5b0 body.
src/window.cpp	heroWindow::vslot8	void (unsigned char) __attribute__((thiscall))	Complete generalizes sleeping into heroWindow and supplies an adventure-window mouse-effect override. DC heroWindow's full type 0x101c is 68 bytes and has no sleep counter/member; TAdventureMapWindow's full type 0x3048 instead owns ordinary SleepAllWidgets. DC 0x370 walks Widgets and directly calls widget::sleep at 0x39a. This changed class boundary is not an identical derived wrapper merely inlined away. Retail heroWindow slot 8 at 0x643ce4 points to 0x5ff5f0. DC virtual offset 32 instead belongs to AddWidgetsToMessageStream, retained as an ordinary Complete member at 0x5ff570. This new hook walks the native widget vector through +0x34/+0x38, expands canonical widget::sleep with each widget counter at +0x2c, and dispatches widget slot 12 at 0x5ff61c/0x5ff62b only on counter edges. ECX plus one unsigned-byte stack argument, ret 4. The semantic role is established; the vslot8 name remains provisional.
src/adventuremapwindow.cpp	TAdventureMapWindow::open	int (int, unsigned char) __attribute__((thiscall))	Complete-only adventure-window mouse-effect override. DC's full TAdventureMapWindow type 0x3048 lists the inherited heroWindow base and ordinary adventure methods, but has no Open/Close/sleep-hook overrides or mouse-effect field. Retail's 0x63a5e4 vtable retains the three override bodies in slots 1, 2 and 8. The slot-1 entry at 0x63a5e8 is 0x401400. Retail forwards the two arguments to heroWindow::Open 0x5feae0 at 0x40142d, returns its status, and only on success creates an 800x600 RECT then constructs the effect through 0x4b6dc0 at 0x40147e. The effect pointer is stored at this+0x9c and started through 0x4b6f30 at 0x40148e (or the null-result arm at 0x4014a0). The catch continuation 0x4014a7 returns 0x4014ad. ECX receiver and ret 8 distinguish the two-argument override from the base constructor.
src/adventuremapwindow.cpp	TAdventureMapWindow::close	void (unsigned char) __attribute__((thiscall))	Complete-only adventure-window mouse-effect override. DC's full TAdventureMapWindow type 0x3048 lists the inherited heroWindow base and ordinary adventure methods, but has no Open/Close/sleep-hook overrides or mouse-effect field. Retail's 0x63a5e4 vtable retains the three override bodies in slots 1, 2 and 8. The slot-2 entry at 0x63a5ec is 0x4014d0. Retail reads the effect at this+0x9c, destroys it through 0x4b6e40 at 0x4014e3 and deletes it at 0x4014e9 when non-null, clears +0x9c at 0x4014f7, then forwards the update argument to heroWindow::Close 0x5fec60 at 0x401501. ECX receiver, one unsigned-byte argument and ret 4. This override owns desktop effect teardown before canonical base closure.
src/adventuremapwindow.cpp	TAdventureMapWindow::vslot8	void (unsigned char) __attribute__((thiscall))	Complete-only adventure-window mouse-effect override. DC's full TAdventureMapWindow type 0x3048 lists the inherited heroWindow base and ordinary adventure methods, but has no Open/Close/sleep-hook overrides or mouse-effect field. Retail's 0x63a5e4 vtable retains the three override bodies in slots 1, 2 and 8. Complete generalizes sleeping into heroWindow and supplies an adventure-window mouse-effect override. DC heroWindow's full type 0x101c is 68 bytes and has no sleep counter/member; TAdventureMapWindow's full type 0x3048 instead owns ordinary SleepAllWidgets. DC 0x370 walks Widgets and directly calls widget::sleep at 0x39a. This changed class boundary is not an identical derived wrapper merely inlined away. The slot-8 entry at 0x63a604 is 0x4040b0. Retail first calls the qualified base hook 0x5ff5f0 at 0x4040bb, then reads the effect +0x9c at 0x4040c0. For a non-null effect, sleep calls Stop 0x4b6f50 at 0x4040ce and wake calls Start 0x4b6f30 at 0x4040dd. The ECX member takes one unsigned-byte argument and returns with ret 4. Keep this new override distinct from the ordinary DC SleepAllWidgets loop; the vslot8 name remains provisional.
