# Reviewed compiler-generated and external-library exclusions.
# Game-source exclusions live in dc_only.tsv; both lists are checked together.
file	function	line	reason
../stlport/stl_vector.h	std::vector<garrison,std::allocator<garrison> >::operator[]	203	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_vector.h	std::vector<generator,std::allocator<generator> >::operator[]	203	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_vector.h	std::vector<hero,std::allocator<hero> >::operator[]	203	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_vector.h	std::vector<iconWidget *,std::allocator<iconWidget *> >::operator[]	203	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_vector.h	std::vector<int,std::allocator<int> >::operator[]	203	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_vector.h	std::vector<long,std::allocator<long> >::operator[]	203	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_vector.h	std::vector<mine,std::allocator<mine> >::operator[]	203	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_vector.h	std::vector<pathCell *,std::allocator<pathCell *> >::operator[]	203	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_vector.h	std::vector<pathCell,std::allocator<pathCell> >::operator[]	203	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_vector.h	std::vector<sample *,std::allocator<sample *> >::operator[]	203	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_vector.h	std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> > *,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > *> >::operator[]	203	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_vector.h	std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::operator[]	203	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_vector.h	std::vector<textWidget *,std::allocator<textWidget *> >::operator[]	203	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_vector.h	std::vector<town,std::allocator<town> >::operator[]	203	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_vector.h	std::vector<type_artifact_effect *,std::allocator<type_artifact_effect *> >::operator[]	203	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_vector.h	std::vector<type_artifact_offering,std::allocator<type_artifact_offering> >::operator[]	203	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_vector.h	std::vector<type_creature_bank,std::allocator<type_creature_bank> >::operator[]	203	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_vector.h	std::vector<type_creature_source,std::allocator<type_creature_source> >::operator[]	203	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_vector.h	std::vector<type_creature_value,std::allocator<type_creature_value> >::operator[]	203	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_vector.h	std::vector<type_dialog_resource,std::allocator<type_dialog_resource> >::operator[]	203	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_vector.h	std::vector<type_event_record *,std::allocator<type_event_record *> >::operator[]	203	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_vector.h	std::vector<type_monster_data,std::allocator<type_monster_data> >::operator[]	203	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
